gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
20185,825542,09/30/2019,2019,SCOTTS MIRACLE-GRO CO,0.145975919,0.342807351,0.162705957,null,null,421.2,1.678807413,0.808058018,0.125382756,4.214136636,0.761217684
20185,825542,09/30/2020,2020,SCOTTS MIRACLE-GRO CO,0.093765127,0.345193146,0.169401685,0.114598432,3.3960217,266.2,1.280092593,0.625736532,0.102693603,4.848680436,0.792072179
20204,857737,12/31/2019,2019,ICONIX BRAND GROUP INC,-0.748489771,1,0.568161682,null,null,1.712,1.01297412,1.01297412,0.580879845,-1.788956448,1.438481603
20204,857737,12/31/2020,2020,ICONIX BRAND GROUP INC,-0.067565576,1,0.561763189,-0.017774073,1.085423519,32.794,1.487737406,1.487737406,0.912696878,-1.499805591,1.543369127
20225,1598646,12/31/2019,2019,MINERVA NEUROSCIENCES INC,null,null,null,null,null,40.508,7.1107256,7.1107256,7.1107256,2.789740821,0.641543762
20225,1598646,12/31/2020,2020,MINERVA NEUROSCIENCES INC,0.04713911,0.045244803,0.045244803,0.033682713,1.50058309,24.28,8.683544304,8.683544304,8.683544304,1.094240738,0.086124319
20228,1596783,06/30/2019,2019,CATALENT INC,0.054567117,0.410524226,0.224503574,null,null,725.1,2.081109289,1.697629342,0.605039511,3.677450048,0.629980595
20228,1596783,06/30/2020,2020,CATALENT INC,0.071324694,0.399767314,0.224865074,0.028380377,1.349454863,1399.8,2.567174205,2.204657412,1.176332288,2.682661791,0.549231659
20229,1463172,12/31/2019,2019,ZENDESK INC,-0.20780215,0.756309284,-0.132769323,null,null,214.142,1.44735847,1.44735847,1.180358109,3.307078413,0.697618298
20229,1463172,12/31/2020,2020,ZENDESK INC,-0.211913004,0.798048494,-0.077212296,-0.101135736,0.806885412,583.331,1.842182542,1.842182542,1.554526003,4.995655708,0.799826077
20232,1601046,10/31/2019,2019,KEYSIGHT TECHNOLOGIES INC,0.144317918,0.660004648,0.235881943,null,null,2212,3.205383848,2.502492522,1.791625125,2.204727031,0.546429111
20232,1601046,10/31/2020,2020,KEYSIGHT TECHNOLOGIES INC,0.148542999,0.676853826,0.251362236,0.086866168,1.251037344,2293,3.121184089,2.420906568,1.811285846,2.189262966,0.54322527
20233,1583107,12/31/2019,2019,THERAVANCE BIOPHARMA INC,-3.220843436,-3.338804588,-3.338804588,null,null,226.785,3.030249859,3.030249859,2.57753149,-1.826420658,1.547518993
20233,1583107,12/31/2020,2020,THERAVANCE BIOPHARMA INC,-3.869031549,-4.09781928,-4.09781928,-0.592714745,0.182683727,269.77,3.183117398,3.183117398,2.619336252,-1.544215492,1.647578013
20235,1599617,12/31/2019,2019,NOW INC,-0.032870213,0.210776008,0.029142664,null,null,671,2.694444444,1.52020202,0.585858586,1.390734266,0.280955374
20235,1599617,12/31/2020,2020,NOW INC,-0.263743051,0.193329216,-0.043854231,-0.423611111,1.880371661,589,3.165441176,2.202205882,1.474264706,1.442060086,0.306547619
20288,1286964,10/31/2019,2019,HERON LAKE BIOENERGY LLC,-0.051073231,0.030591517,-0.001216921,null,null,10.121,2.647298177,1.625813802,0.829752604,1.189016576,0.123595307
20288,1286964,10/31/2020,2020,HERON LAKE BIOENERGY LLC,-0.188333553,-0.049191109,-0.120228857,-0.226997464,5.73032861,-7.848,0.628338701,0.293805645,0.217275999,1.904301887,0.474873177
20330,1470099,12/31/2019,2019,MOBILEIRON INC,-0.237999181,0.81161687,-0.200096474,null,null,41.971,1.315455208,1.315455208,0.873400026,5.901161176,0.830541826
20338,884713,12/31/2019,2019,PRIMO WATER CORP,0.001211109,0.593276258,0.128461057,null,null,34.7,1.057109941,0.855497038,0.395819618,2.907648774,0.656079507
20338,884713,12/31/2020,2020,PRIMO WATER CORP,-0.067417456,0.673662657,0.169029946,-0.036535634,4.414689266,-106.3,0.806304665,0.653607872,0.248542274,2.676293711,0.626348933
20420,1609804,12/31/2019,2019,ORION ENGINEERED CARBONS SA,0.058874808,0.323709167,0.170114464,null,null,222.507,1.780148732,1.202334412,0.267314374,6.759710343,0.852064667
20420,1609804,12/31/2020,2020,ORION ENGINEERED CARBONS SA,0.015977008,0.335757399,0.162980263,0.013063807,2.270695126,175.711,1.541073766,1.105467367,0.219165807,7.67786844,0.869755518
20423,858339,12/31/2019,2019,CAESARS ENTERTAINMENT CORP,-0.136696408,0.505605125,0.256577442,null,null,546,1.264663112,1.247697528,1.015996122,11.89347724,0.912763859
20473,1604665,12/31/2019,2019,WESTLAKE CHEMICAL PRTNRS LP,0.055850004,0.42942985,0.402615327,null,null,199.562,6.13686324,6.07292337,0.524929857,5.021209741,0.316709677
20473,1604665,12/31/2020,2020,WESTLAKE CHEMICAL PRTNRS LP,0.068448385,0.498657246,0.471869407,0.048778168,3.671293747,223.551,6.623358656,6.535971223,0.441364391,4.890024838,0.325362996
20502,1597672,12/31/2019,2019,RAYONIER ADVANCED MATERIALS,-0.012645095,0.107670306,0.061125656,null,null,287.681,2.005364394,1.127560756,0.492717005,3.632329034,0.724694544
20502,1597672,12/31/2020,2020,RAYONIER ADVANCED MATERIALS,0.000319167,0.157446752,0.112485544,0.000219379,2.744595721,340.572,2.162361775,1.365488055,0.553662116,3.639637916,0.725247395
20540,1327318,12/31/2019,2019,TRUECAR INC,-0.155109077,0.906671753,-0.058296598,null,null,185.571,4.425715341,4.425715341,3.545375669,1.288494856,0.223900666
20540,1327318,12/31/2020,2020,TRUECAR INC,0.274668255,0.92482722,0.068250813,0.167104381,0.857634379,282.061,7.578375353,7.578375353,6.756885976,1.196662852,0.16434274
20547,867028,12/31/2019,2019,FOMO CORP,null,null,null,null,null,-1.431,0,0,0,-0.152173913,7.571428571
20547,867028,12/31/2020,2020,FOMO CORP,-17.79347826,0.043478261,-17.36956522,-1.628855721,2.705882353,-1.135,0.029084688,0.029084688,0.011120616,-6.090909091,1.16318408
20554,1326706,12/31/2019,2019,NANOVIBRONIX INC,-10.93207547,0.537735849,-9.711320755,null,null,1.429,4.493887531,4.19804401,3.880195599,1.512630015,0.337917485
20554,1326706,12/31/2020,2020,NANOVIBRONIX INC,-6.942215088,0.34670947,-7.571428571,-0.525580265,0.07816813,5.068,2.746381806,2.696416265,2.6643694,3.438779774,0.709077652
20567,1267813,12/31/2019,2019,MARINUS PHARMACEUTICALS INC,null,null,null,null,null,86.103,11.72132985,11.72132985,11.72132985,1.65928587,0.112027276
20567,1267813,12/31/2020,2020,MARINUS PHARMACEUTICALS INC,-39.27532014,-39.34982538,-39.34982538,-0.448452101,0.011745643,135.538,13.6328642,13.6328642,13.47944822,1.133594515,0.088148503
20621,1651944,12/31/2019,2019,DERMTECH INC,-5.852853746,0.044292509,-5.206896552,null,null,11.428,2.997203775,2.991087033,2.872247466,1.458163184,0.3142057
20621,1651944,12/31/2020,2020,DERMTECH INC,-5.989634664,0.066270178,-5.743925234,-0.505144741,0.08799079,61.457,12.32847926,12.30930876,12.0364977,1.09907072,0.090140441
20644,1500435,12/31/2019,2019,GOPRO INC,-0.012256299,0.367564251,0.021252232,null,null,208.925,1.638814741,1.197794839,0.584330884,3.394880293,0.705438804
20644,1500435,12/31/2020,2020,GOPRO INC,-0.07487513,0.375345461,0.008567985,-0.086573874,1.60221059,293.991,2.119142878,1.74641121,1.338162798,3.570994084,0.719965932
20645,1437402,12/31/2019,2019,ARDELYX INC,-17.97765575,-16.80780155,-16.80780155,null,null,229.842,11.34392439,11.34392439,11.31017102,1.391776272,0.281493714
20645,1437402,12/31/2020,2020,ARDELYX INC,-12.45713908,-11.74957073,-11.74957073,-0.467910618,0.038888261,166.27,6.851280968,6.851280968,6.851280968,1.598277721,0.37432651
20649,1395937,12/31/2019,2019,SYNDAX PHARMACEUTICALS INC,-36.94594595,-37.86882004,-37.86882004,null,null,43.963,3.39345601,3.39345601,3.387140679,2.01028481,0.502558048
20649,1395937,12/31/2020,2020,SYNDAX PHARMACEUTICALS INC,-48.22544496,-47.02307185,-47.02307185,-0.243362729,0.005075887,279.992,15.83637134,15.83637134,15.82709835,1.192019446,0.161087511
20659,1297184,12/31/2019,2019,AMPHASTAR PHARMACEUTICLS INC,0.151816154,0.465424979,0.056058966,null,null,165.232,2.835727538,1.608061416,1.103934051,1.539127767,0.271636929
20659,1297184,12/31/2020,2020,AMPHASTAR PHARMACEUTICLS INC,0.004010336,0.442331769,0.109548201,0.002222624,1.250870632,167.481,2.492687231,1.629673532,1.041398918,1.569044459,0.289135917
20661,1601548,12/31/2019,2019,VECTRUS INC,0.025108452,0.0986669,0.043558636,null,null,78.454,1.323846163,1.323846163,0.212468577,2.435081356,0.589336103
20661,1601548,12/31/2020,2020,VECTRUS INC,0.026478131,0.094788428,0.040105222,0.043790612,3.417164559,119.977,1.415993149,1.415993149,0.323943955,2.767155946,0.638618127
20692,1606757,06/30/2019,2019,KIMBALL ELECTRONICS INC,0.02670234,0.099233909,0.060182224,null,null,280.403,2.019981085,1.278502055,0.269138991,2.065980089,0.51596823
20692,1606757,06/30/2020,2020,KIMBALL ELECTRONICS INC,0.015156387,0.095550373,0.059633501,0.023483891,2.14995514,285.802,2.048410704,1.244892794,0.326043176,2.042436703,0.510388744
20696,893691,12/31/2019,2019,MASONITE INTERNATIONAL CORP,0.020490811,0.251951708,0.122228179,null,null,466.388,2.742418752,1.837451012,0.787538247,3.099119514,0.671141556
20696,893691,12/31/2020,2020,MASONITE INTERNATIONAL CORP,0.030586932,0.293766933,0.149233854,0.032294084,2.326003797,584.353,2.513816892,1.837772303,1.082274431,3.121013436,0.674838616
20699,1606745,12/31/2019,2019,LIBERTY TRIPADVISOR HOLDINGS,-0.014102564,0.751282051,0.191025641,null,null,120,1.274599542,1.274599542,0.85583524,14.76875,0.301523487
20699,1606745,12/31/2020,2020,LIBERTY TRIPADVISOR HOLDINGS,-0.394039735,0.528145695,-0.302980132,-0.058247675,1.043177893,337,2.392561983,2.392561983,1.834710744,-95.02325581,0.319872736
20748,1596532,12/31/2019,2019,ARISTA NETWORKS INC,0.356686796,0.652854807,0.347677817,null,null,2874.562,5.814414964,5.406048497,4.706718095,1.445852849,0.308366684
20748,1596532,12/31/2020,2020,ARISTA NETWORKS INC,0.273809585,0.655645365,0.326989893,0.133903323,0.603990932,3068.755,4.994510851,4.370140698,3.841766212,1.427260141,0.299356879
20756,1582554,12/31/2019,2019,MATINAS BIOPHARMA HLDGS INC,-193.0333333,-206.5777778,-206.5777778,null,null,26.826,9.661930901,9.661930901,9.661930901,1.384435423,0.178628231
20756,1582554,12/31/2020,2020,MATINAS BIOPHARMA HLDGS INC,-142.0696203,-151.3670886,-151.3670886,-0.316301943,0.00256681,57.988,17.25679843,17.25679843,17.25679843,1.184105585,0.101962884
20779,858877,07/31/2019,2019,CISCO SYSTEMS INC,0.223894112,0.660739057,0.307201757,null,null,16043,1.505896821,1.46228557,1.116517407,2.913020166,0.656713671
20779,858877,07/31/2020,2020,CISCO SYSTEMS INC,0.227459889,0.674347376,0.321007687,0.118225043,1.131457554,18242,1.720145277,1.669535352,1.254115511,2.501397679,0.600223504
20798,1478121,12/31/2019,2019,PFENEX INC,0.02102293,0.052318881,0.052318881,null,null,54.094,6.596316987,6.596316987,6.014069936,1.174110292,0.148291258
20823,1428336,01/31/2020,2019,HEALTHEQUITY INC,0.074557372,0.651431504,0.309156323,null,null,143.867,1.9456411,1.9456411,1.482341574,2.489753905,0.598353878
20823,1428336,01/31/2021,2020,HEALTHEQUITY INC,0.012042477,0.620491569,0.267061085,0.003259289,1.594104008,255.476,2.248044709,2.248044709,1.892565254,1.965875067,0.491320676
20898,1484565,12/31/2019,2019,SOLENO THERAPEUTICS INC,null,null,null,null,null,16.18,4.259468171,4.259468171,4.259468171,2.55382351,0.608430263
20898,1484565,12/31/2020,2020,SOLENO THERAPEUTICS INC,null,null,null,-0.379166538,0,41.625,5.830006962,5.830006962,5.830006962,1.426702088,0.299082823
20904,859737,09/30/2019,2019,HOLOGIC INC,-0.060463873,0.643750186,0.31577228,null,null,723,1.675637791,1.259882254,0.653677226,3.044902396,0.671582248
20904,859737,09/30/2020,2020,HOLOGIC INC,0.2953077,0.688353988,0.411211736,0.154979293,1.699320524,983,1.793189704,1.474380699,0.644153958,2.659988171,0.623766642
20943,1597553,12/31/2019,2019,SAGE THERAPEUTICS INC,-99.04455446,-102.7724228,-102.7724228,null,null,922.965,9.23135167,9.23135167,9.23135167,1.147667667,0.12866762
20943,1597553,12/31/2020,2020,SAGE THERAPEUTICS INC,0.543953509,0.562375696,0.562375696,0.280687333,0.524979151,2055.166,31.58100708,31.58100708,31.58100708,1.041939185,0.040251088
20945,1325618,12/31/2019,2019,IRADIMED CORP,0.250045434,0.786457928,0.239842148,null,null,53.105,10.06383342,9.442225636,8.197473972,1.201804625,0.167917997
20945,1325618,12/31/2020,2020,IRADIMED CORP,0.043162973,0.762304127,0.080335467,0.019263512,0.497630852,58.819,12.96237543,12.16229408,11.23184869,1.157725829,0.136237635
21000,1610853,12/31/2019,2019,HELIUS MEDICAL TECHNOLOGIES,-6.538101604,0.519385027,-15.84558824,null,null,3.439,1.904523935,1.747238296,1.596265124,1.773264781,0.436068426
21000,1610853,12/31/2020,2020,HELIUS MEDICAL TECHNOLOGIES,-21.37670197,0.593040847,-20.59001513,-2.158240415,0.141088581,2.261,1.932755776,1.772277228,1.677392739,1.691294239,0.408736826
21003,1587221,12/31/2019,2019,ZOSANO PHARMA CORP,null,null,null,null,null,-9.424,0.419597216,0.419597216,0.419597216,4.010860307,0.750676931
21003,1587221,12/31/2020,2020,ZOSANO PHARMA CORP,-148.96875,-139.875,-139.875,-0.463387538,0.006271699,21.205,2.461305217,2.461305217,2.452759975,1.51554246,0.340170252
21004,1521036,12/31/2019,2019,LANTHEUS HOLDINGS INC,0.091170823,0.5418081,0.210314478,null,null,106.8,2.6154649,2.174086007,1.515663052,3.542019703,0.717675201
21004,1521036,12/31/2020,2020,LANTHEUS HOLDINGS INC,-0.039695354,0.503005215,0.118682419,-0.015489394,1.842366671,103.721,2.288395608,1.844392825,1.173593859,1.691584096,0.40883814
21006,1271214,12/31/2019,2019,INTERSECT ENT INC,-0.393927177,0.824943651,-0.391480823,null,null,110.115,6.815114068,5.91735319,4.908005915,1.252791001,0.201782261
21006,1271214,12/31/2020,2020,INTERSECT ENT INC,-0.89777044,0.744705415,-0.669451548,-0.31805208,0.681696243,73.92,2.670621737,2.398196488,2.068411418,3.393138542,0.705287601
21012,1604464,12/31/2019,2019,ATARA BIOTHERAPEUTICS INC,null,null,null,null,null,236.249,7.429768936,7.429768936,7.429768936,1.179382422,0.152098606
21012,1604464,12/31/2020,2020,ATARA BIOTHERAPEUTICS INC,null,null,null,-0.521356186,0,440.372,6.312022774,6.312022774,6.296944548,1.272053623,0.213869618
21015,1393434,12/31/2019,2019,OCULAR THERAPEUTIX INC,-20.43340431,-19.70002366,-19.70002366,null,null,48.141,5.002078311,4.922769973,4.710948541,-21.69146006,1.046101092
21015,1393434,12/31/2020,2020,OCULAR THERAPEUTIX INC,-8.943055795,-3.451933575,-3.451933575,-0.594341316,0.07069792,219.496,9.231923192,9.186881188,8.727385239,3.441264209,0.709409119
21020,1501756,12/31/2019,2019,ADVERUM BIOTECHNOLOGIES,-257.944,-267.888,-267.888,null,null,156.462,9.061727123,9.061727123,9.061727123,1.273038518,0.214477814
21020,1501756,12/31/2020,2020,ADVERUM BIOTECHNOLOGIES,null,null,null,-0.243504011,0,413.567,20.81538978,20.81538978,20.81538978,1.111017228,0.099923948
21032,1607678,12/31/2019,2019,VIKING THERAPEUTICS INC,null,null,null,null,null,276.724,41.83281688,41.83281688,41.83281688,1.025754279,0.025107649
21032,1607678,12/31/2020,2020,VIKING THERAPEUTICS INC,null,null,null,-0.153975408,0,243.975,21.1150136,21.1150136,21.1150136,1.049757719,0.047399241
21033,1492674,12/31/2019,2019,T2 BIOSYSTEMS INC,-7.079304139,-5.802159568,-5.802159568,null,null,-41.677,0.311942812,0.25252592,0.205887209,-0.837700338,2.193744295
21033,1492674,12/31/2020,2020,T2 BIOSYSTEMS INC,-2.581246553,-0.011252068,-2.089740761,-0.591795442,0.338347268,43.784,5.467755102,5.096734694,4.576428571,9.062342425,0.889653254
21035,1596961,12/31/2019,2019,RUMBLEON INC,-0.053741836,0.060214363,-0.042832162,null,null,0.106,1.001438361,0.222810231,0.107700658,8.798339541,0.88634219
21035,1596961,12/31/2020,2020,RUMBLEON INC,-0.06003213,0.104135899,-0.024719819,-0.324750906,11.03673372,2.287,1.06452432,0.461855321,0.196422526,16.84073507,0.940620169
21042,1584754,06/30/2019,2019,AKOUSTIS TECHNOLOGIES INC,-20.26888427,-17.33887734,-17.33887734,null,null,28.605,9.894589552,9.865360697,9.733208955,1.847389713,0.458695698
21042,1584754,06/30/2020,2020,AKOUSTIS TECHNOLOGIES INC,-20.18994413,-16.17765363,-16.17765363,-0.505928632,0.038742073,40.073,7.537194127,7.515008157,7.457748777,1.721484516,0.419106015
21055,1448558,06/30/2019,2019,GROW CAPITAL INC,null,null,null,null,null,0.899,1.759932375,1.759932375,1.61876585,1.876968504,0.467226009
21055,1448558,06/30/2020,2020,GROW CAPITAL INC,-0.990713381,0.46475306,-1.205149852,-1.226868792,3.056774194,-0.269,0.742337165,0.742337165,0.352490421,-239.125,1.004181913
21103,1607962,12/31/2019,2019,REWALK ROBOTICS LTD,-3.191257952,0.625282167,-2.816950544,null,null,10.905,2.072482297,1.76534225,1.687254131,2.260853432,0.557689151
21103,1607962,12/31/2020,2020,REWALK ROBOTICS LTD,-2.953790121,0.563168677,-2.667653084,-0.4623223,0.17399398,20.58,5.40874036,4.649957155,4.503427592,1.289014421,0.224213489
21116,849401,03/31/2020,2019,ADM TRONICS UNLIMITED INC/DE,-0.027538726,0.456397017,-0.001147447,null,null,1.687,2.673611111,2.303571429,1.450396825,1.513327344,0.339204433
21116,849401,03/31/2021,2020,ADM TRONICS UNLIMITED INC/DE,-0.193464898,0.385635717,-0.171789065,-0.114691216,1.038991597,1.511,2.032103825,1.87704918,1.088797814,1.890500363,0.471039509
21118,727207,12/31/2019,2019,ACCELERATE DIAGNOSTICS INC,-9.067978918,0.720662579,-7.586425729,null,null,113.69,14.92918402,13.94180348,13.50110267,-18.21710259,1.054893471
21118,727207,12/31/2020,2020,ACCELERATE DIAGNOSTICS INC,-7.004746977,0.65015674,-5.454545455,-0.837120685,0.136180126,75.018,11.76452863,10.44210073,10.06270627,-1.487375024,1.672325395
21136,896747,12/31/2019,2019,AMERICAN BIO MEDICA CORP,-0.186320109,0.346101231,-0.140082079,null,null,-0.463,0.725548311,0.245406046,0.026081802,-2.630379747,1.380173244
21136,896747,12/31/2020,2020,AMERICAN BIO MEDICA CORP,-0.191945985,0.317578973,-0.130696889,-0.413291796,3.51440678,-0.841,0.583869372,0.318654132,0.117268679,-1.53343949,1.652128764
21145,1493566,12/31/2019,2019,OTONOMY INC,-74.45833333,-72.76333333,-72.76333333,null,null,50.652,5.052808449,5.052808449,5.048967835,2.063430517,0.515370161
21145,1493566,12/31/2020,2020,OTONOMY INC,-163.8498168,0.538461538,-155.4029304,-0.42093822,0.00307727,77.721,8.069401492,8.048753866,8.048753866,1.603612712,0.376408037
21178,1579823,12/31/2019,2019,NEWAGE INC,-0.354088164,0.60338657,-0.149222728,null,null,33.53,1.422153955,0.95986201,0.819681213,2.721538878,0.632560825
21178,1579823,12/31/2020,2020,NEWAGE INC,-0.14078026,0.636566943,-0.066701017,-0.088776169,2.198222362,4.588,1.037438697,0.645336075,0.530131297,3.117640852,0.674503928
21223,1478069,12/31/2019,2019,CONTRAFECT CORP,null,null,null,null,null,20.701,3.058162657,3.058162657,2.948796978,2.252106787,0.555971322
21223,1478069,12/31/2020,2020,CONTRAFECT CORP,null,null,null,-0.550825573,0,40.595,7.698844884,7.698844884,7.517326733,4.050396197,0.753110572
21232,748592,12/31/2019,2019,NTN BUZZTIME INC,-0.103352519,0.749267899,0.084065435,null,null,-0.025,0.995898277,0.995898277,0.799835931,2.775049116,0.639575221
21232,748592,12/31/2020,2020,NTN BUZZTIME INC,-0.761206897,0.763965517,-0.631034483,-1.178905207,3.364269142,-0.636,0.730508475,0.730508475,0.681355932,4.405882353,0.772763685
21238,751978,12/31/2019,2019,VICOR CORP,0.053609251,0.506888435,0.092916871,null,null,149.136,5.982826595,4.339425326,3.065953892,1.17106761,0.14479888
21238,751978,12/31/2020,2020,VICOR CORP,0.060389243,0.480494039,0.095840527,0.045199993,0.935771711,276.419,7.822970405,6.409374769,5.397378619,1.129465253,0.113779815
21241,857949,06/30/2019,2019,CHINA GREEN AGRICULTURE INC,0.039378774,0.236354185,0.080612664,null,null,338.026,5.39405678,3.288009567,1.400660358,1.212946502,0.175561331
21241,857949,06/30/2020,2020,CHINA GREEN AGRICULTURE INC,-0.548669371,0.198392733,-0.517029566,-0.39971005,0.873926627,205.877,3.595459015,2.348377499,1.015922443,1.301827203,0.231848899
21263,1029125,12/31/2019,2019,PANBELA THERAPEUTICS INC,null,null,null,null,null,1.334,1.758385446,1.758385446,1.553155202,2.270036101,0.559478372
21263,1029125,12/31/2020,2020,PANBELA THERAPEUTICS INC,null,null,null,-0.485886069,0,8.392,7.147985348,7.147985348,6.911355311,1.161576705,0.139101192
21282,1372514,12/31/2019,2019,KIORA PHARMACEUTICALS INC,-2.642218913,-2.441176471,-2.441176471,null,null,2.909,3.055830389,3.055830389,3.05229682,1.52718212,0.345199248
21282,1372514,12/31/2020,2020,KIORA PHARMACEUTICALS INC,-674.3333333,-647.1666667,-647.1666667,-0.533843515,0.006629834,0.038,1.021444695,1.021444695,0.970090293,2.165428571,0.538197651
