,gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
1035,14370,871763,12/31/2020,2020,MANPOWERGROUP,0.001322149,0.161157713,0.025176379,0.002551403,2.70025801,1981.6,1.4229849730000002,1.4229849730000002,0.374402322,3.821466612,0.736969619
1037,14418,789570,12/31/2020,2020,MGM RESORTS INTERNATIONAL,-0.19317864399999998,0.331139839,-0.16511942300000002,-0.02732445,0.867480728,4094.0759999999996,3.205167235,3.157594355,2.8560096689999996,5.610525947,0.691835311
1039,14451,820608,12/31/2020,2020,QUANTRX BIOMEDICAL CP,,,,-4.6,0.0,-2.381,0.022577997000000002,0.022577997000000002,0.022577997000000002,-0.022513303,44.29090909
1041,14489,1571996,01/31/2021,2020,DELL TECHNOLOGIES INC,0.034492273999999996,0.34933774799999995,0.114524962,0.026333914,2.162737852,-10565.0,0.804828937,0.7419825609999999,0.410515037,49.78418717,0.934975489
1043,14538,818686,12/31/2020,2020,TEVA PHARMACEUTICALS,-0.239510175,0.5496128220000001,0.276967405,-0.078791469,1.280968858,-159.0,0.9879216040000001,0.6534488,0.305454269,5.050867744,0.7815758290000001
1045,14561,820318,06/30/2020,2020,II-VI INC,-0.028162605,0.447020278,0.176496415,-0.012804711000000002,1.330414893,1116.076,2.6586232880000003,1.737511016,0.84862675,2.520563578,0.60326333
1047,14563,1333274,12/31/2020,2020,MERCER INTL INC,-0.012110543999999999,0.182355215,0.135369676,-0.008094871,1.626720863,663.056,4.130635139,2.847815823,1.775770081,3.5424797889999997,0.7177118690000001
1049,14603,704562,04/30/2021,2020,AVID BIOSERVICES INC,0.116952476,0.341719865,0.163725122,0.042228165,0.461338569,136.868,2.929457539,2.762109507,2.4103276190000003,3.41553463,0.7072200670000001
1051,14794,1026655,12/31/2020,2020,CORE MOLDING TECHNOLOGIES,0.036720393999999996,0.202742449,0.088061487,0.049332963,3.9370374310000003,20.483,1.569051257,1.058980414,0.220975135,1.761998041,0.432462479
1053,14865,1510247,12/31/2020,2020,LGBTQ LOYALTY HOLDINGS INC,-4109.0,1.0,-1788.0,-17.86521739,0.006622517,-5.3389999999999995,0.027504554,0.027504554,0.009289617,-0.043726235999999995,23.86956522
1055,14898,910638,12/31/2020,2020,3D SYSTEMS CORP,-0.268455244,0.480191659,-0.011492355,-0.204069272,1.558647889,181.785,2.034456268,1.370557105,0.720389233,1.701917474,0.412427444
1057,14913,826253,02/28/2021,2020,AURA SYSTEMS INC,7.330434782999999,0.304347826,-13.22608696,0.43386515700000006,0.19166666699999999,-15.482999999999999,0.037306473,0.031461792,0.031461792,-0.09837974699999999,11.16469377
1059,14954,836157,08/31/2020,2020,LINDSAY CORP,0.081376977,0.348546005,0.14200997699999998,0.067707694,1.3643123,245.54,3.3979686510000002,2.374559305,1.539518531,1.911194635,0.47676705399999997
1061,14960,920148,12/31/2020,2020,LABORATORY CP OF AMER HLDGS,0.111185738,0.382801615,0.262427209,0.077527065,2.7306161469999997,2046.9,1.6649017380000002,1.527432191,0.547539386,2.1444811269999997,0.53265543
1063,14983,771856,04/30/2021,2020,CHAMPIONS ONCOLOGY INC,0.008820663000000001,0.50628655,0.037768031,0.01312022,3.2494061760000004,1.431,1.127779266,1.127779266,0.503973569,3.714458805,0.730781777
1065,14985,839087,12/31/2020,2020,VASO CORP,0.005125268,0.587444524,0.046299213,0.007106559,3.1367882160000002,-9.431000000000001,0.702482728,0.658822045,0.349853308,9.906784661,0.8990590759999999
1067,15044,1327811,01/31/2021,2020,WORKDAY INC,-0.065407888,0.793855298,0.028115126,-0.032394779,0.899196408,519.413,1.121283141,1.121283141,0.8801977190000001,2.659808581,0.624033095
1069,15087,814586,12/31/2020,2020,LIFEWAY FOODS INC,0.0316782,0.294238723,0.079999216,0.053804791,4.241892566000001,15.610999999999999,2.8494254239999997,2.02843265,1.076768155,1.282046357,0.219997003
1071,15247,1035002,12/31/2020,2020,VALERO ENERGY CORP,-0.023638027000000002,0.017233636,0.004075522,-0.027446209,3.794180762,6561.0,1.706775827,1.056339545,0.398254875,2.753789692,0.6206203889999999
1073,15252,842633,12/31/2020,2020,TRIMAS CORP,-0.103588451,0.307557437,0.188903464,-0.066807384,2.188471705,214.64,2.564545521,1.475690648,0.649026897,2.043440308,0.510629209
1075,15267,832101,12/31/2020,2020,IDEX CORP,0.160644077,0.47414704399999996,0.265512326,0.0855786,1.4190212469999999,1258.173,4.152857479,3.426371605,2.6917766339999996,1.73781308,0.424536256
1077,15343,89439,12/31/2020,2020,MUELLER INDUSTRIES,0.058169516,0.180097688,0.113967514,0.091257307,2.905447435,485.718,2.430083941,1.5026336480000002,0.44996363799999994,1.967914824,0.47594088100000004
1079,15414,842023,06/30/2020,2020,BIO-TECHNE CORP,0.310408547,0.7301171940000001,0.31659516600000004,0.11308800699999999,1.418050756,414.25199999999995,4.883563955,3.916526043,2.767784153,1.46799938,0.318800802
1081,15420,1280263,01/31/2021,2020,AMBARELLA INC,-0.268110678,0.648786941,-0.236629445,-0.104287608,0.448397761,423.337,6.723322562999999,6.370719375,6.03308232,1.206966247,0.17147641600000002
1083,15459,850429,12/31/2020,2020,TREDEGAR CORP,-0.09988746,0.256903971,0.1342438,-0.146530192,4.008225648,47.683,1.338773161,0.866758554,0.23348868899999997,4.721195727,0.788189252
1085,15489,1293310,12/31/2020,2020,HUMANIGEN INC,-286.9711538,-282.6858974,-282.6858974,-1.3108693740000001,0.004573975,47.797,3.341268675,3.341268675,3.341268675,1.499659677,0.333182044
1087,15539,1178711,12/31/2020,2020,PARATEK PHARMACEUTCLS INC,-2.057390674,-1.5984144569999998,-1.5984144569999998,-0.545882739,0.285917973,140.164,6.851626101,6.24397779,5.587149835,-1.7294445530000002,1.57822033
1089,15543,1538217,12/31/2020,2020,SRAX INC,-1.7005898000000002,0.7005898,-1.190470683,-0.37692564,0.728291081,-7.162000000000001,0.623745732,0.623745732,0.48673496200000005,2.029284785,0.507215544
1091,15824,849145,12/31/2020,2020,HERITAGE GLOBAL INC,0.368865294,0.652102509,0.100255891,0.216765795,0.971467795,12.963,1.926656659,1.909857745,1.7072699980000001,1.48829208,0.32795421399999997
1093,15855,849399,03/31/2021,2020,NORTONLIFELOCK INC,0.21674491399999998,0.888106416,0.485524257,0.087093224,1.66189857,-598.0,0.720037453,0.720037453,0.650749064,-12.722000000000001,1.078603993
1095,16015,1442236,12/31/2020,2020,QUEST RESOURCE HOLDING CORP,0.010480438,0.194283398,0.028076221000000002,0.010114547,3.7937399060000003,8.743,1.506458901,1.506458901,0.497306378,1.502417589,0.334406088
1097,16069,862651,03/31/2021,2020,INVESTVIEW INC,0.01478888,0.864757525,0.099001881,0.028946965,3.1047294560000003,2.006,1.194361012,1.194361012,1.032361205,-5.287452677,1.189126988
1099,16101,1551152,12/31/2020,2020,ABBVIE INC,0.100821248,0.8359907390000001,0.488576795,0.030657855,1.894013983,-4488.0,0.843410907,0.7279229620000001,0.42011793,11.51460691,0.913014313
1101,16188,851205,12/31/2020,2020,COGNEX CORP,0.21724001899999998,0.78767478,0.29622574,0.097842952,1.347901165,469.394,4.5480320789999995,4.088233293,3.083766072,1.426635356,0.299050037
1103,16269,1177648,09/30/2020,2020,ENANTA PHARMACEUTICALS INC,-0.295314069,-0.310231643,-0.310231643,-0.074399546,0.280363156,412.68,18.08324709,18.08324709,16.57093182,1.067061767,0.05980474400000001
1105,16401,772406,03/31/2021,2020,CIRRUS LOGIC INC,0.158734471,0.5453437329999999,0.20225528199999998,0.11872737800000001,1.6251621630000002,628.909,3.9441926880000002,3.1330742939999996,2.62414681,1.317931901,0.241235454
1107,16453,711377,05/31/2021,2020,NEOGEN CORP,0.12996228099999999,0.503986475,0.20985828,0.066162279,0.792050398,537.852,11.03473945,9.155954402,7.442806769,1.094975231,0.08673733300000001
1109,16456,722723,12/31/2020,2020,HANGER INC,0.03814813,0.08595515199999999,0.08595515199999999,0.04017035,2.6706449130000003,129.292,1.526476097,1.215257757,0.614447431,18.65058752,0.9463823859999999
1111,16476,94845,11/30/2020,2020,LEVI STRAUSS & CO,-0.02855427,0.575846431,0.068878943,-0.022537771,1.424269274,1577.359,2.018385519,1.4904615069999998,1.141676383,4.341169318,0.769647317
1113,16477,842162,12/31/2020,2020,LEAR CORP,0.009298642,0.100038133,0.066451556,0.012008848999999999,2.515309812,1700.0,1.3348631990000002,1.0588768290000001,0.37315579,2.954491527,0.650349279
1115,16480,849636,12/31/2020,2020,RESPIRERX PHARMACEUTICALS,,,,-50.6,0.0,-8.062999999999999,0.010432008000000001,0.010432008000000001,0.010432008000000001,-0.010513296,95.85882353
1117,16531,855612,12/31/2020,2020,ZIX CORP,-0.029407995,0.576698798,0.18510330600000002,-0.01428654,5.008321298,-35.169000000000004,0.553647578,0.553647578,0.34003452100000003,13.06008422,0.666491003
1120,16597,855658,12/31/2020,2020,LATTICE SEMICONDUCTOR CORP,0.116122709,0.629976478,0.17807507600000003,0.06968725099999999,1.222490812,254.112,4.18711668,3.376904843,2.496544631,1.769040676,0.434721873
1122,16710,854775,09/30/2020,2020,DIGI INTERNATIONAL INC,0.030117698999999998,0.5846328479999999,0.119514737,0.015909375,1.642210305,108.82799999999999,2.777364037,1.9351625019999998,0.967875225,1.4231009419999998,0.297309157
1124,16719,1563665,12/31/2020,2020,BIOSTAGE INC,,,,-2.34344894,0.0,0.9209999999999999,2.218253968,2.218253968,2.1164021159999997,1.8453333330000001,0.458092486
1126,16721,712515,03/31/2021,2020,ELECTRONIC ARTS INC,0.148694262,0.7598152420000001,0.217978327,0.062989163,0.780396506,4249.0,2.433535762,2.433535762,2.257759784,1.694897959,0.40999398
1128,16738,1580156,12/31/2020,2020,HOUGHTON MIFFLIN HARCOURT CO,-0.465278505,0.457643422,-0.005950788,-0.237411225,1.660893569,69.105,1.125230827,0.8226635090000001,0.544653067,22.34201828,0.9552412859999999
1130,16745,1559053,12/31/2020,2020,PROTHENA CORP PLC,-130.2977726,-130.3868699,-130.3868699,-0.333790825,0.0028501359999999996,273.436,11.57861343,11.57861343,11.57803312,1.809587731,0.44738794200000004
1132,16848,1438533,12/31/2020,2020,TRAVERE THERAPEUTICS INC,-0.8543270759999999,0.9691106840000001,-0.256140298,-0.278926773,0.483230062,317.747,4.429171163,4.347064537,3.9902007339999996,2.875954605,0.652289366
1134,16947,1388320,12/31/2020,2020,ACTINIUM PHARMACEUTICALS INC,,,,-0.33457837,0.0,60.158,13.61967695,13.61967695,13.61967695,1.082812831,0.07647935900000001
1136,16972,1591956,12/31/2020,2020,SPHERE 3D CORP,-1.1920379540000001,0.664191419,-0.971122112,-0.488379954,2.319617225,-3.715,0.360034453,0.263910422,0.218432386,-1.7504437869999998,0.576692301
1138,17001,1484769,12/31/2020,2020,FUBOTV INC,-2.619258218,-0.07364544,-0.85467012,-0.663680298,1.3894482940000001,-70.6,0.689416402,0.689416402,0.6124523789999999,3.7794016110000004,0.275093123
1140,17012,1561627,12/31/2020,2020,EXONE CO,-0.251869104,0.30811942,-0.194774948,-0.139100933,0.734756891,53.998000000000005,3.0265715889999996,2.254869582,2.05017827,1.4060915040000002,0.288808732
1142,17024,1506983,12/31/2020,2020,INTEGRITY APPLICATIONS INC,,,,-0.254195738,0.0,8.884,7.6052044610000005,7.394052045,7.344981412999999,1.180806057,0.153120875
1144,17101,855654,12/31/2020,2020,IMMUNOGEN INC,-0.335391802,-0.14204189,-0.14204189,-0.124966204,0.40801038700000003,201.93099999999998,2.6508015659999997,2.6508015659999997,2.466886849,3.9641844369999997,0.747741303
1146,17175,1498382,06/30/2020,2020,KINTARA THERAPEUTICS INC,,,,-3.10619469,0.0,0.17600000000000002,1.065794393,1.065794393,1.062429907,-0.647136564,0.910483322
1148,17185,1347858,12/31/2020,2020,22ND CENTURY GROUP INC,-0.70118459,0.051154352,-0.6282594,-0.381301505,0.991884549,20.998,3.8595941710000004,3.582595669,3.288574152,1.171933802,0.146709483
1150,17199,834365,12/31/2020,2020,BIOLIFE SOLUTIONS INC,0.055461975,0.62151933,0.044648242000000005,0.0113572,0.41919764299999995,99.139,7.3660823220000005,6.621074937,6.10698003,1.144134356,0.125976775
1152,17277,1532961,12/31/2020,2020,NV5 GLOBAL INC,0.031879459,0.512587669,0.137257014,0.023852243,2.2822802859999998,152.69,2.1211872000000005,2.1211872000000005,0.526581293,2.236093172,0.5527914429999999
1154,17285,1562151,12/31/2020,2020,CRIMSON WINE GROUP LTD,-0.099956324,0.381824421,0.007939726999999999,-0.027816362999999997,0.603738758,93.10799999999999,8.119981647000001,3.7188193010000004,3.1142463869999997,1.178232406,0.15127101
1156,17349,1546853,10/31/2020,2020,SKKYNET CLOUD SYSTEMS INC,-0.206370272,1.0,-0.258792303,-0.285845588,1.456038647,0.466,1.818980668,1.818980668,1.467486819,2.319829424,0.568933824
1159,17376,1389002,12/31/2020,2020,MARIN SOFTWARE INC,-0.468632225,0.5843644729999999,-0.33739118799999995,-0.379664406,1.308044673,6.787999999999999,1.420726416,1.420726416,1.10691707,2.340120139,0.572671512
1161,17485,1533998,12/31/2020,2020,DARIOHEALTH CORP,-3.886615628,0.356784583,-3.9219904960000003,-0.8316152170000001,0.221987811,27.094,4.851862383,4.525874325,4.283622405,1.257752833,0.20493122800000002
1163,17494,1520358,01/31/2021,2020,MAMAMANCINI'S HOLDINGS INC,0.099781643,0.328835349,0.101597193,0.289507403,4.590494425,4.834,2.195055624,1.8996291719999998,0.9171817059999999,1.690493381,0.40845672
1165,17498,1117480,12/31/2020,2020,CHIMERIX INC,-8.101638123999999,-8.21798213,-8.21798213,-0.513697579,0.065786573,73.125,9.56967069,9.56967069,9.365287707,1.154641845,0.133930574
1167,17553,1118417,09/30/2020,2020,MODEL N INC,-0.084840056,0.605379495,-0.006879595,-0.042661338,0.653641669,168.732,3.17253367,3.17253367,2.71163701,2.5690818230000003,0.610755877
1169,17651,1509261,06/30/2020,2020,REZOLUTE INC,,,,-1.854354765,0.0,7.292000000000001,3.260384377,3.260384377,3.260384377,1.488798371,0.328317373
1171,17653,1368514,12/31/2020,2020,ADMA BIOLOGICS INC,-1.794149692,-0.19765514,-1.2617953579999999,-0.364751316,0.274617701,133.79399999999998,7.707474808,3.619842583,2.95623402,2.353261793,0.575057904
1173,17716,1514946,12/31/2020,2020,AXIM BIOTECHNOLOGIES INC,,,,-0.566554711,0.0,-0.7829999999999999,0.476604278,0.476604278,0.476604278,7.224776501,0.861587414
1175,17727,1549084,12/31/2020,2020,EKSO BIONICS HOLDINGS INC,-1.7816933119999998,0.640621482,-1.3778428280000001,-0.7683157740000001,0.48219326799999995,13.446,3.7032569360000003,3.305589063,2.62424608,4.645241317,0.784725931
1177,17754,1362190,12/31/2020,2020,AUDIOEYE INC,-0.34959707,0.7307936509999999,-0.301343101,-0.392133231,1.3994258769999999,5.6160000000000005,1.62296173,1.62296173,1.057681642,2.391458142,0.581790293
1179,17808,1571498,12/31/2020,2020,EPIZYME INC,-14.69953052,-13.85826672,-13.85826672,-0.489246642,0.038909584,361.69300000000004,9.333940092,9.092903226,9.021359447,3.183256033,0.609570225
1181,17811,1169652,12/31/2020,2020,CHANNELADVISOR CORP,0.129763152,0.81979293,0.17852514600000002,0.104200685,1.317351349,67.11,2.560189706,2.560189706,1.985841819,1.38872789,0.27991652899999997
1183,17890,1083301,12/31/2020,2020,IKONICS CORP,-0.032683145,0.342689101,-0.053752232999999996,-0.028441853,1.721389209,4.207,2.169911012,1.7124582869999998,1.062291435,1.30374187,0.232977
1185,17910,1476963,12/31/2020,2020,HEAT BIOLOGICS INC,-8.836499322,-8.34192673,-8.34192673,-0.209750795,0.025906462999999998,110.137,31.11676237,31.11676237,31.06836205,1.068445186,0.070059181
1187,17928,1478242,12/31/2020,2020,IQVIA HOLDINGS INC,0.024562021,0.33973061,0.182234352,0.011358085,2.2316306480000003,532.0,1.116717859,1.116717859,0.575691093,4.09331778,0.744341312
1190,17998,1293971,12/31/2020,2020,BLUEBIRD BIO INC,-2.4675353159999998,-2.433487281,-2.433487281,-0.347337154,0.20627426399999998,1011.949,5.970572922000001,5.970572922000001,5.970572922000001,1.314522795,0.23926766100000002
1192,18009,1401708,12/31/2020,2020,NANOSTRING TECHNOLOGIES INC,-0.938303386,0.561261891,-0.696239217,-0.202276757,0.23511162800000002,461.881,13.44995822,12.83110057,11.99280304,1.772922449,0.435959537
1194,18036,1517228,12/31/2020,2020,COMMSCOPE HOLDING CO INC,-0.067971408,0.34642421100000004,0.127976861,-0.042233810999999996,2.514801014,1401.1,1.717262209,1.159823897,0.39838230799999996,38.24450704,0.897118614
1196,18043,1564708,06/30/2020,2020,NEWS CORP,-0.140874778,0.443383659,0.110346359,-0.088983942,2.602715978,779.0,1.290454884,1.160700969,0.687546607,1.8809021369999999,0.41175233200000005
1199,18086,1567892,12/31/2020,2020,MALLINCKRODT PLC,-0.34356586899999997,0.743835019,0.39535898700000005,-0.097227083,1.1931606129999999,-1814.4,0.5594726489999999,0.475732634,0.29909923,9.532378336,0.8950943859999999
1201,18114,1537435,12/31/2020,2020,TECOGEN INC,-0.217695983,0.41206866,-0.071774907,-0.20453563,1.273091827,13.379000000000001,2.517753829,1.7044809980000002,0.23675553,1.737419839,0.425830479
1203,18121,1537561,09/30/2020,2020,ARCH THERAPEUTICS INC,,,,-2.1808461180000003,0.0,1.4969999999999999,3.317337461,1.8188854490000002,1.8188854490000002,-1.4340000000000002,1.69735007
1205,18159,1439222,12/31/2020,2020,AGIOS PHARMACEUTICALS,-1.611104549,-1.485014469,-1.485014469,-0.38380823299999994,0.319150841,542.283,6.744888446,6.5891793970000005,6.320105091,2.135048811,0.531626633
1207,18162,1434868,12/31/2020,2020,ESPERION THERAPEUTICS INC,-0.630863074,-0.476160969,-0.476160969,-0.406363055,0.657848024,251.827,3.677045573,3.505511911,3.3738213439999996,-3.6746416460000004,1.27213538
1209,18172,1130598,12/31/2020,2020,ONCONOVA THERAPEUTICS INC,-108.9047619,-108.1385281,-108.1385281,-1.258731112,0.011676101999999999,9.763,1.9742540659999999,1.9742540659999999,1.97056182,3.23659919,0.6910337240000001
1211,18173,1403708,12/31/2020,2020,EVOKE PHARMA INC,-571.9565217,-2.782608696,-567.3043478,-1.394424422,0.002478181,1.745,1.231555202,1.200238854,1.197186837,-2.93437014,1.340788637
1213,18204,1023024,12/31/2020,2020,ANI PHARMACEUTICALS INC,-0.10815685300000001,0.605257225,0.218261182,-0.048890913,1.2240123059999999,91.756,2.1678991919999997,1.3939795069999998,0.174696112,2.3566172709999997,0.575662959
1215,18270,1441693,12/31/2020,2020,MARRONE BIO INNOVTIONS,-0.5255641839999999,0.5959503829999999,-0.391749622,-0.248383561,1.120081728,10.032,1.4140663690000002,1.140911342,0.7235017340000001,2.58506845,0.613163048
1217,18290,771999,12/31/2020,2020,DOCUMENT SECURITY SYS INC,0.10906897900000001,0.35632646,-0.554993969,0.020659494,1.398473896,3.5780000000000003,1.4032912530000001,1.182935077,0.7422227229999999,1.257201083,0.167255954
1219,18315,1356090,12/31/2020,2020,PRECIGEN INC,-1.652687588,0.608240129,-0.56155382,-0.5420471920000001,0.69271155,106.821,3.5356897000000003,3.26605265,2.781161725,4.683166106,0.7864692440000001
1221,18320,1424929,12/31/2020,2020,FOX FACTORY HOLDING CP,0.10181752,0.339572895,0.188758907,0.070477809,1.53024302,416.58,3.518789037,2.7503522,2.017570697,1.788950055,0.44101290200000004
1223,18387,1360442,12/31/2020,2020,CANNABIS SATIVA INC,-1.0678132679999999,0.561179361,-1.143980344,-0.676104543,3.22503962,-0.93,0.404228059,0.36835361899999997,0.367072389,4.877086495,0.490354698
1225,18398,1534708,12/31/2020,2020,EASTSIDE DISTILLING INC,-0.7186065159999999,0.33211865,-0.462940019,-0.310727341,1.068530488,-17.418,0.424369609,0.20202253899999997,0.179087214,-28.63898917,1.034917434
1227,18424,1535955,12/31/2020,2020,LIPOCINE INC,,,,-0.826923835,0.0,18.745,3.847053463,3.847053463,3.847053463,1.652522487,0.394864513
1229,18430,1175505,12/31/2020,2020,FIVE PRIME THERAPEUTICS INC,-6.399150099,-5.9634997720000005,-5.9634997720000005,-0.25426805399999997,0.045067166,270.224,13.18103137,13.18103137,13.17719978,1.251037344,0.20066335
